variable_id,description,pct_nonnegative
n_ncrrawhich10,Children non co-resident partner is parent of PNO 10 from HHGrid,0.2227
n_ncrrawhich11,Children non co-resident partner is parent of PNO 11 from HHGrid,0.2227
n_ncrrawhich12,Children non co-resident partner is parent of PNO 12 from HHGrid,0.2227
n_ncrrawhich13,Children non co-resident partner is parent of PNO 13 from HHGrid,0.2227
n_ncrrawhich14,Children non co-resident partner is parent of PNO 14 from HHGrid,0.2227
n_ncrrawhich15,Children non co-resident partner is parent of PNO 15 from HHGrid,0.2227
n_ncrrawhich16,Children non co-resident partner is parent of PNO 16 from HHGrid,0.2227
n_ncrrawhich17,Children non co-resident partner is parent of nrcidnumber 1 from nonresid,0.2227
n_ncrrawhich18,Children non co-resident partner is parent of nrcidnumber 2 from nonresid,0.2227
n_ncrrawhich19,Children non co-resident partner is parent of nrcidnumber 3 from nonresid,0.2227
n_ncrrawhich20,Children non co-resident partner is parent of nrcidnumber 4 from nonresid,0.2227
n_ncrrawhich21,Children non co-resident partner is parent of nrcidnumber 5 from nonresid,0.2227
n_ncrrawhich22,Children non co-resident partner is parent of nrcidnumber 6 from nonresid,0.2227
n_ncrrawhich23,Children non co-resident partner is parent of nrcidnumber 7 from nonresid,0.2227
n_ncrrawhich24,Children non co-resident partner is parent of nrcidnumber 8 from nonresid,0.2227
n_ncrrawhich25,Children non co-resident partner is parent of nrcidnumber 9 from nonresid,0.2227
n_ncrrawhich26,Children non co-resident partner is parent of nrcidnumber 10 from nonresid,0.2227
n_ncrrawhich27,Children non co-resident partner is parent of nrcidnumber 11 from nonresid,0.2227
n_ncrrawhich28,Children non co-resident partner is parent of nrcidnumber 12 from nonresid,0.2227
n_ncrrawhich29,Children non co-resident partner is parent of nrcidnumber 13 from nonresid,0.2227
n_ncrrawhich30,Children non co-resident partner is parent of nrcidnumber 14 from nonresid,0.2227
n_ncrrawhich31,Children non co-resident partner is parent of nrcidnumber 15 from nonresid,0.2227
n_ncrrawhich32,Children non co-resident partner is parent of nrcidnumber 16 from nonresid,0.2227
n_ncrrawhich33,Children non co-resident partner is parent of nrcidnumber 17 from nonresid,0.2227
n_ncrrawhich34,Children non co-resident partner is parent of nrcidnumber 18 from nonresid,0.2227
n_ncrrawhich35,Children non co-resident partner is parent of nrcidnumber 19 from nonresid,0.2227
n_ncrrawhich36,Children non co-resident partner is parent of nrcidnumber 20 from nonresid,0.2227
n_ncrrawhich37,Partner is not a parent of any of these children,0.2227
n_ncrrawhich38,Don't know,0.2312
n_ncrrawhich39,Refused,0.2312
n_ncrramore,More children with this partner,0.2143
n_ncrrb,More than one child together,0.1039
n_ncrrpreg,Partner currently pregnant,2.3668
n_ncrrdueyffh,Partner's child's DOB: year,0.0161
n_scwhorupro,Important who you are: Profession,83.3857
n_scwhoruedu,Important who you are: Education,86.193
n_scwhorurac,Important who you are: Ethnic background,85.7686
n_scwhorupol,Important who you are: Political beliefs,85.6032
n_scwhorufam,Important who you are: Family,87.6359
n_scwhorusex,Important who you are: Gender,86.7173
n_scwhoruage,Important who you are: Age/life stage,87.1819
n_scgentrust,How much trust people,96.8707
n_scpundstnd,Spouse/partner understands way I feel,54.7914
n_scprely,Can rely on spouse/partner,54.8189
n_scpopenup,Can talk about worries with spouse/partner,54.7991
n_scpcritic,Spouse/partner criticises me,54.7602
n_scpletdwn,Spouse/partner lets me down,54.7476
n_scpannoy,Spouse/partner gets on my nerves,54.729
n_screlany,Has immediate family,87.0814
n_scrundstnd,Family understands way I feel,82.2979
n_scrrely,Can rely on family,82.3842
n_scropenup,Can talk about my worries with family,82.3368
n_scrcritic,Family criticises me,82.0959
n_scrletdwn,Family lets me down,82.1912
n_scrannoy,Family gets on my nerves,82.2458
n_scfrendany,Has friends,87.2241
n_scfundstnd,Friends understand way I feel,81.3397
n_scfrely,Can rely on friends,81.3493
n_scfopenup,Can talk about my worries with friends,81.3116
n_scfcritic,Friends criticise me,81.0114
n_scfletdwn,Friends let me down,81.1869
n_scfannoy,Friends get on my nerves,81.2564
n_scssup1,Sex of closest friend,85.4648
n_scssupr2r,Relationship of closest friend to resp,80.2845
n_ienddathh,Time at end of individual interview (hours),88.518
n_ienddatmm,Time at end of individual interview (minutes),88.518
n_ienddatss,Time at end of individual interview (seconds),88.518
n_ienddaty,Date at end of individual interview (year),87.0101
n_ienddatm,Date at end of individual interview (month),87.0101
n_ienddatd,Date at end of individual interview (day),87.0101
n_deviceused,Device used,99.0736
n_lacyb41,adoptedchild no. 1: Year adopted child joined resp HH,0.2114
n_laclv1,adoptedchild no. 1: Adopted child still lives in resp HH,0.2312
n_lacno1,adoptedchild no. 1: PNO of adopted child in HH,0.0648
n_lchchkadp1,adoptedchild no. 1: Date of birth check - resident adopted child,0.0592
n_lachhgmis1,adoptedchild no. 1: Child's other parent lives in household,0.0
n_lacyd41,adoptedchild no. 1: Year of death - adopted child,0.0056
n_lacsx1,adoptedchild no. 1: Sex of adopted child,0.1692
n_lacal1,adoptedchild no. 1: Age of adopted child when last lived with resp,0.1466
n_lacby41,adoptedchild no. 1: Year of birth - adopted child,0.1551
n_reltopwcafh1,adoptedchild no. 1: Relationship to child's mother/father,0.0056
n_lacyb42,adoptedchild no. 2: Year adopted child joined resp HH,0.0959
n_laclv2,adoptedchild no. 2: Adopted child still lives in resp HH,0.1071
n_lacno2,adoptedchild no. 2: PNO of adopted child in HH,0.0451
n_lchchkadp2,adoptedchild no. 2: Date of birth check - resident adopted child,0.0451
n_lachhgmis2,adoptedchild no. 2: Child's other parent lives in household,0.0
n_lacyd42,adoptedchild no. 2: Year of death - adopted child,0.0
n_lacsx2,adoptedchild no. 2: Sex of adopted child,0.062
n_lacal2,adoptedchild no. 2: Age of adopted child when last lived with resp,0.0507
n_lacby42,adoptedchild no. 2: Year of birth - adopted child,0.0479
n_reltopwcafh2,adoptedchild no. 2: Relationship to child's mother/father,0.0028
n_lacyb43,adoptedchild no. 3: Year adopted child joined resp HH,0.0113
n_laclv3,adoptedchild no. 3: Adopted child still lives in resp HH,0.0169
n_lacno3,adoptedchild no. 3: PNO of adopted child in HH,0.0056
n_lchchkadp3,adoptedchild no. 3: Date of birth check - resident adopted child,0.0056
n_lachhgmis3,adoptedchild no. 3: Child's other parent lives in household,0.0
n_lacyd43,adoptedchild no. 3: Year of death - adopted child,0.0028
n_lacsx3,adoptedchild no. 3: Sex of adopted child,0.0113
n_lacal3,adoptedchild no. 3: Age of adopted child when last lived with resp,0.0056
n_lacby43,adoptedchild no. 3: Year of birth - adopted child,0.0056
n_reltopwcafh3,adoptedchild no. 3: Relationship to child's mother/father,0.0
n_lacyb44,adoptedchild no. 4: Year adopted child joined resp HH,0.0028
n_laclv4,adoptedchild no. 4: Adopted child still lives in resp HH,0.0056
n_lacno4,adoptedchild no. 4: PNO of adopted child in HH,0.0
n_lchchkadp4,adoptedchild no. 4: Date of birth check - resident adopted child,0.0
n_lachhgmis4,adoptedchild no. 4: Child's other parent lives in household,0.0
n_lacyd44,adoptedchild no. 4: Year of death - adopted child,0.0
n_lacsx4,adoptedchild no. 4: Sex of adopted child,0.0056
n_lacal4,adoptedchild no. 4: Age of adopted child when last lived with resp,0.0028
n_lacby44,adoptedchild no. 4: Year of birth - adopted child,0.0028
n_reltopwcafh4,adoptedchild no. 4: Relationship to child's mother/father,0.0
n_lacyb45,adoptedchild no. 5: Year adopted child joined resp HH,0.0
n_laclv5,adoptedchild no. 5: Adopted child still lives in resp HH,0.0028
n_lacno5,adoptedchild no. 5: PNO of adopted child in HH,0.0
n_lchchkadp5,adoptedchild no. 5: Date of birth check - resident adopted child,0.0
n_lachhgmis5,adoptedchild no. 5: Child's other parent lives in household,0.0
n_lacyd45,adoptedchild no. 5: Year of death - adopted child,0.0
n_lacsx5,adoptedchild no. 5: Sex of adopted child,0.0028
n_lacal5,adoptedchild no. 5: Age of adopted child when last lived with resp,0.0
n_lacby45,adoptedchild no. 5: Year of birth - adopted child,0.0
n_reltopwcafh5,adoptedchild no. 5: Relationship to child's mother/father,0.0
n_lacyb46,adoptedchild no. 6: Year adopted child joined resp HH,0.0
n_laclv6,adoptedchild no. 6: Adopted child still lives in resp HH,0.0028
n_lacno6,adoptedchild no. 6: PNO of adopted child in HH,0.0
n_lchchkadp6,adoptedchild no. 6: Date of birth check - resident adopted child,0.0
n_lachhgmis6,adoptedchild no. 6: Child's other parent lives in household,0.0
n_lacyd46,adoptedchild no. 6: Year of death - adopted child,0.0
n_lacsx6,adoptedchild no. 6: Sex of adopted child,0.0028
n_lacal6,adoptedchild no. 6: Age of adopted child when last lived with resp,0.0
n_lacby46,adoptedchild no. 6: Year of birth - adopted child,0.0
n_reltopwcafh6,adoptedchild no. 6: Relationship to child's mother/father,0.0
n_lacyb47,adoptedchild no. 7: Year adopted child joined resp HH,0.0
n_laclv7,adoptedchild no. 7: Adopted child still lives in resp HH,0.0
n_lacno7,adoptedchild no. 7: PNO of adopted child in HH,0.0
n_lchchkadp7,adoptedchild no. 7: Date of birth check - resident adopted child,0.0
n_lachhgmis7,adoptedchild no. 7: Child's other parent lives in household,0.0
n_lacyd47,adoptedchild no. 7: Year of death - adopted child,0.0
n_lacsx7,adoptedchild no. 7: Sex of adopted child,0.0
n_lacal7,adoptedchild no. 7: Age of adopted child when last lived with resp,0.0
n_lacby47,adoptedchild no. 7: Year of birth - adopted child,0.0
n_reltopwcafh7,adoptedchild no. 7: Relationship to child's mother/father,0.0
n_lmcbm1,cohab no. 1: Month began cohabitation spell,1.4889
n_lmcby41,cohab no. 1: Year began cohabitation spell,1.5122
n_currpart1,cohab no. 1: Check if current husband/wife/partner,1.0427
n_lmspm1,cohab no. 1: Month ended ML spell,0.3388
n_lmspy41,cohab no. 1: Year ended ML spell,0.3683
n_lmcbm2,cohab no. 2: Month began cohabitation spell,0.0392
n_lmcby42,cohab no. 2: Year began cohabitation spell,0.0417
n_currpart2,cohab no. 2: Check if current husband/wife/partner,0.0121
n_lmspm2,cohab no. 2: Month ended ML spell,0.0178
n_lmspy42,cohab no. 2: Year ended ML spell,0.0229
n_lmcbm3,cohab no. 3: Month began cohabitation spell,0.0079
n_lmcby43,cohab no. 3: Year began cohabitation spell,0.01
n_currpart3,cohab no. 3: Check if current husband/wife/partner,0.0076
n_lmspm3,cohab no. 3: Month ended ML spell,0.0052
n_lmspy43,cohab no. 3: Year ended ML spell,0.0081
n_lmcbm4,cohab no. 4: Month began cohabitation spell,0.0037
n_lmcby44,cohab no. 4: Year began cohabitation spell,0.0056
n_currpart4,cohab no. 4: Check if current husband/wife/partner,0.0071
n_lmspm4,cohab no. 4: Month ended ML spell,0.0022
n_lmspy44,cohab no. 4: Year ended ML spell,0.0044
n_lmcbm5,cohab no. 5: Month began cohabitation spell,0.0022
n_lmcby45,cohab no. 5: Year began cohabitation spell,0.003
n_currpart5,cohab no. 5: Check if current husband/wife/partner,0.0019
n_lmspm5,cohab no. 5: Month ended ML spell,0.0015
n_lmspy45,cohab no. 5: Year ended ML spell,0.0041
n_lmcbm6,cohab no. 6: Month began cohabitation spell,0.0
n_lmcby46,cohab no. 6: Year began cohabitation spell,0.0
n_currpart6,cohab no. 6: Check if current husband/wife/partner,0.0
n_lmspm6,cohab no. 6: Month ended ML spell,0.0
n_lmspy46,cohab no. 6: Year ended ML spell,0.0
n_lmcbm7,cohab no. 7: Month began cohabitation spell,0.0
n_lmcby47,cohab no. 7: Year began cohabitation spell,0.0
n_currpart7,cohab no. 7: Check if current husband/wife/partner,0.0
n_lmspm7,cohab no. 7: Month ended ML spell,0.0
n_lmspy47,cohab no. 7: Year ended ML spell,0.0
n_nextstat1,empl spell no. 1: Next employment status,1.8607
n_nextelse1,empl spell no. 1: Next non-employment status,0.6214
n_currstat1,empl spell no. 1: Current non-employment status,0.6195
n_nextjob1,empl spell no. 1: Next job,1.2292
n_currjob1,empl spell no. 1: Current job indicator,1.2361
n_jobhours1,empl spell no. 1: Next job hours,0.1934
n_reasend1_1,empl spell no. 1: Promoted,0.1836
n_reasend2_1,empl spell no. 1: Left for better job,0.1836
n_reasend3_1,empl spell no. 1: Made redundant,0.1836
n_reasend4_1,empl spell no. 1: Dismissed/sacked,0.1836
n_reasend5_1,empl spell no. 1: Temporary job ended,0.1836
n_reasend6_1,empl spell no. 1: Took retirement,0.1836
n_reasend8_1,empl spell no. 1: Left to have baby,0.1836
n_reasend9_1,empl spell no. 1: Look after family,0.1836
n_reasend10_1,empl spell no. 1: Look after other person,0.1836
n_reasend11_1,empl spell no. 1: Moved area,0.1836
n_reasend97_1,empl spell no. 1: Other reason,0.1836
n_jbatt1,empl spell no. 1: Main attraction of current job,0.9588
n_statendd1,empl spell no. 1: Employment status end: day,0.3293
n_statendm1,empl spell no. 1: Employment status end: month,0.3732
n_statendy41,empl spell no. 1: Employment status end: year,0.3764
n_reasendoth1_code,empl spell no. 1: Job finished for other reasons,0.0262
n_nextstat2,empl spell no. 2: Next employment status,0.3904
n_nextelse2,empl spell no. 2: Next non-employment status,0.1297
n_currstat2,empl spell no. 2: Current non-employment status,0.1278
n_nextjob2,empl spell no. 2: Next job,0.2575
n_currjob2,empl spell no. 2: Current job indicator,0.2595
n_jobhours2,empl spell no. 2: Next job hours,0.0524
n_reasend1_2,empl spell no. 2: Promoted,0.0527
n_reasend2_2,empl spell no. 2: Left for better job,0.0527
n_reasend3_2,empl spell no. 2: Made redundant,0.0527
n_reasend4_2,empl spell no. 2: Dismissed/sacked,0.0527
n_reasend5_2,empl spell no. 2: Temporary job ended,0.0527
n_reasend6_2,empl spell no. 2: Took retirement,0.0527
n_reasend8_2,empl spell no. 2: Left to have baby,0.0527
n_reasend9_2,empl spell no. 2: Look after family,0.0527
n_reasend10_2,empl spell no. 2: Look after other person,0.0527
n_reasend11_2,empl spell no. 2: Moved area,0.0527
n_reasend97_2,empl spell no. 2: Other reason,0.0527
n_jbatt2,empl spell no. 2: Main attraction of current job,0.1966
n_statendd2,empl spell no. 2: Employment status end: day,0.0868
n_statendm2,empl spell no. 2: Employment status end: month,0.0997
n_statendy42,empl spell no. 2: Employment status end: year,0.1005
n_reasendoth2_code,empl spell no. 2: Job finished for other reasons,0.006
n_nextstat3,empl spell no. 3: Next employment status,0.107
n_nextelse3,empl spell no. 3: Next non-employment status,0.0346
n_currstat3,empl spell no. 3: Current non-employment status,0.034
n_nextjob3,empl spell no. 3: Next job,0.0714
n_currjob3,empl spell no. 3: Current job indicator,0.0716
n_jobhours3,empl spell no. 3: Next job hours,0.0214
n_reasend1_3,empl spell no. 3: Promoted,0.0223
n_reasend2_3,empl spell no. 3: Left for better job,0.0223
n_reasend3_3,empl spell no. 3: Made redundant,0.0223
n_reasend4_3,empl spell no. 3: Dismissed/sacked,0.0223
n_reasend5_3,empl spell no. 3: Temporary job ended,0.0223
n_reasend6_3,empl spell no. 3: Took retirement,0.0223
n_reasend8_3,empl spell no. 3: Left to have baby,0.0223
n_reasend9_3,empl spell no. 3: Look after family,0.0223
n_reasend10_3,empl spell no. 3: Look after other person,0.0223
n_reasend11_3,empl spell no. 3: Moved area,0.0223
n_reasend97_3,empl spell no. 3: Other reason,0.0223
n_jbatt3,empl spell no. 3: Main attraction of current job,0.0481
n_statendd3,empl spell no. 3: Employment status end: day,0.0277
n_statendm3,empl spell no. 3: Employment status end: month,0.0326
n_statendy43,empl spell no. 3: Employment status end: year,0.033
n_reasendoth3_code,empl spell no. 3: Job finished for other reasons,0.0052
n_nextstat4,empl spell no. 4: Next employment status,0.0354
n_nextelse4,empl spell no. 4: Next non-employment status,0.0136
n_currstat4,empl spell no. 4: Current non-employment status,0.0129
n_nextjob4,empl spell no. 4: Next job,0.0216
n_currjob4,empl spell no. 4: Current job indicator,0.0216
n_jobhours4,empl spell no. 4: Next job hours,0.0087
n_reasend1_4,empl spell no. 4: Promoted,0.0084
n_reasend2_4,empl spell no. 4: Left for better job,0.0084
n_reasend3_4,empl spell no. 4: Made redundant,0.0084
n_reasend4_4,empl spell no. 4: Dismissed/sacked,0.0084
n_reasend5_4,empl spell no. 4: Temporary job ended,0.0084
n_reasend6_4,empl spell no. 4: Took retirement,0.0084
n_reasend8_4,empl spell no. 4: Left to have baby,0.0084
n_reasend9_4,empl spell no. 4: Look after family,0.0084
n_reasend10_4,empl spell no. 4: Look after other person,0.0084
n_reasend11_4,empl spell no. 4: Moved area,0.0084
n_reasend97_4,empl spell no. 4: Other reason,0.0084
n_jbatt4,empl spell no. 4: Main attraction of current job,0.0123
n_statendd4,empl spell no. 4: Employment status end: day,0.0134
n_statendm4,empl spell no. 4: Employment status end: month,0.015
n_statendy44,empl spell no. 4: Employment status end: year,0.0148
n_reasendoth4_code,empl spell no. 4: Job finished for other reasons,0.0015
n_nextstat5,empl spell no. 5: Next employment status,0.017
n_nextelse5,empl spell no. 5: Next non-employment status,0.0059
n_currstat5,empl spell no. 5: Current non-employment status,0.0059
n_nextjob5,empl spell no. 5: Next job,0.0109
n_currjob5,empl spell no. 5: Current job indicator,0.0109
n_jobhours5,empl spell no. 5: Next job hours,0.005
n_reasend1_5,empl spell no. 5: Promoted,0.005
n_reasend2_5,empl spell no. 5: Left for better job,0.005
n_reasend3_5,empl spell no. 5: Made redundant,0.005
n_reasend4_5,empl spell no. 5: Dismissed/sacked,0.005
n_reasend5_5,empl spell no. 5: Temporary job ended,0.005
n_reasend6_5,empl spell no. 5: Took retirement,0.005
n_reasend8_5,empl spell no. 5: Left to have baby,0.005
n_reasend9_5,empl spell no. 5: Look after family,0.005
n_reasend10_5,empl spell no. 5: Look after other person,0.005
n_reasend11_5,empl spell no. 5: Moved area,0.005
n_reasend97_5,empl spell no. 5: Other reason,0.005
n_jbatt5,empl spell no. 5: Main attraction of current job,0.0059
n_statendd5,empl spell no. 5: Employment status end: day,0.0063
n_statendm5,empl spell no. 5: Employment status end: month,0.0075
n_statendy45,empl spell no. 5: Employment status end: year,0.0073
n_reasendoth5_code,empl spell no. 5: Job finished for other reasons,0.0021
n_nextstat6,empl spell no. 6: Next employment status,0.0092
n_nextelse6,empl spell no. 6: Next non-employment status,0.0031
n_currstat6,empl spell no. 6: Current non-employment status,0.0031
n_nextjob6,empl spell no. 6: Next job,0.0058
n_currjob6,empl spell no. 6: Current job indicator,0.0061
n_jobhours6,empl spell no. 6: Next job hours,0.0011
n_reasend1_6,empl spell no. 6: Promoted,0.0008
n_reasend2_6,empl spell no. 6: Left for better job,0.0008
n_reasend3_6,empl spell no. 6: Made redundant,0.0008
n_reasend4_6,empl spell no. 6: Dismissed/sacked,0.0008
n_reasend5_6,empl spell no. 6: Temporary job ended,0.0008
n_reasend6_6,empl spell no. 6: Took retirement,0.0008
n_reasend8_6,empl spell no. 6: Left to have baby,0.0008
n_reasend9_6,empl spell no. 6: Look after family,0.0008
n_reasend10_6,empl spell no. 6: Look after other person,0.0008
n_reasend11_6,empl spell no. 6: Moved area,0.0008
n_reasend97_6,empl spell no. 6: Other reason,0.0008
n_jbatt6,empl spell no. 6: Main attraction of current job,0.0049
n_statendd6,empl spell no. 6: Employment status end: day,0.0013
n_statendm6,empl spell no. 6: Employment status end: month,0.0011
n_statendy46,empl spell no. 6: Employment status end: year,0.0011
n_reasendoth6_code,empl spell no. 6: Job finished for other reasons,0.0005
n_ftedstartm1,edu spell no. 1: Month started FT education period,1.2844
n_ftedstarty41,edu spell no. 1: Year started FT education period,1.2907
n_ftedend1,edu spell no. 1: FT education period ended,1.3307
n_ft2endm1,edu spell no. 1: Month finished next FT education period,0.3639
n_ft2endy41,edu spell no. 1: Year finished next FT education period,0.3629
n_ftedmor1,edu spell no. 1: More FT education periods,0.6115
n_ftedstartm2,edu spell no. 2: Month started FT education period,0.015
n_ftedstarty42,edu spell no. 2: Year started FT education period,0.0148
n_ftedend2,edu spell no. 2: FT education period ended,0.0158
n_ft2endm2,edu spell no. 2: Month finished next FT education period,0.0065
n_ft2endy42,edu spell no. 2: Year finished next FT education period,0.0063
n_ftedmor2,edu spell no. 2: More FT education periods,0.0097
n_mstatch1,marst change 1: Legal marital status change,1.5943
n_statcm1,marst change 1: Month legal marital status changed,1.4798
n_statcy41,marst change 1: Year legal marital status changed,1.4796
n_divchk1,marst change 1: Divorce/CP dissolved date check,0.3289
n_divfin1,marst change 1: Divorce final check,0.0119
n_dvm1,marst change 1: Month divorce/CP dissolved,0.0053
n_dvy41,marst change 1: Year divorce/CP dissolved,0.0059
n_cmlstat1,marst change 1: Current legal marital status,1.6811
n_mstatch2,marst change 2: Legal marital status change,0.0667
n_statcm2,marst change 2: Month legal marital status changed,0.0639
n_statcy42,marst change 2: Year legal marital status changed,0.0635
n_divchk2,marst change 2: Divorce/CP dissolved date check,0.0091
n_divfin2,marst change 2: Divorce final check,0.0002
n_dvm2,marst change 2: Month divorce/CP dissolved,0.0002
n_dvy42,marst change 2: Year divorce/CP dissolved,0.0002
n_cmlstat2,marst change 2: Current legal marital status,0.071
n_mstatch3,marst change 3: Legal marital status change,0.0109
n_statcm3,marst change 3: Month legal marital status changed,0.0097
n_statcy43,marst change 3: Year legal marital status changed,0.0097
n_divchk3,marst change 3: Divorce/CP dissolved date check,0.0015
n_divfin3,marst change 3: Divorce final check,0.0002
n_dvm3,marst change 3: Month divorce/CP dissolved,0.0
n_dvy43,marst change 3: Year divorce/CP dissolved,0.0
n_cmlstat3,marst change 3: Current legal marital status,0.0109
n_mstatch4,marst change 4: Legal marital status change,0.0051
n_statcm4,marst change 4: Month legal marital status changed,0.004
n_statcy44,marst change 4: Year legal marital status changed,0.004
n_divchk4,marst change 4: Divorce/CP dissolved date check,0.0
n_divfin4,marst change 4: Divorce final check,0.0
n_dvm4,marst change 4: Month divorce/CP dissolved,0.0
n_dvy44,marst change 4: Year divorce/CP dissolved,0.0
n_cmlstat4,marst change 4: Current legal marital status,0.0047
n_matlvcod1,maternity leave no. 1: Maternity leave code,0.9489
n_matlvstartm1,maternity leave no. 1: Month started period of leave,0.9209
n_matlvstarty41,maternity leave no. 1: Year started period of leave,0.9209
n_matlvcurrstat1,maternity leave no. 1: If period ended,0.9489
n_matlleavendm1,maternity leave no. 1: Month ended period of leave,0.4734
n_matlleavendy41,maternity leave no. 1: Year ended period of leave,0.4755
n_matlvmore1,maternity leave no. 1: Other blocks of shared parental leave,0.0042
n_matlvcod2,maternity leave no. 2: Maternity leave code,0.0083
n_matlvstartm2,maternity leave no. 2: Month started period of leave,0.0083
n_matlvstarty42,maternity leave no. 2: Year started period of leave,0.0083
n_matlvcurrstat2,maternity leave no. 2: If period ended,0.0083
n_matlleavendm2,maternity leave no. 2: Month ended period of leave,0.0062
n_matlleavendy42,maternity leave no. 2: Year ended period of leave,0.0062
n_matlvmore2,maternity leave no. 2: Other blocks of shared parental leave,0.0052
n_lchlvfh1,natchild no. 1: Child resident - biological,14.7473
n_lchnofh1,natchild no. 1: PNO of resident biological child,6.4842
n_lchchkfh1,natchild no. 1: Date of birth check - resident biological child,5.9767
n_lchyd4fh1,natchild no. 1: Year biological child died,0.2847
n_lchsxfh1,"natchild no. 1: Sex of non-resident, deceased or stillborn biological child, or",8.6606
n_lchdoby1,natchild no. 1: Year of birth of non-resident or deceased biological child or bi,8.1109
n_lbchhgmis1,natchild no. 1: Child's other parent lives in household,0.406
n_lchalfh1,natchild no. 1: Child age last lived with resp,7.8148
n_bwtxpfh1,natchild no. 1: Child born when expected,2.4865
n_bwtelfh1,natchild no. 1: Child born early or late,1.0375
n_bwtwkfh1,natchild no. 1: Weeks early or late,1.029
n_bwtfh1,natchild no. 1: Birthweight,2.2638
n_bwtlbfh1,natchild no. 1: Birthweight in pounds,1.762
n_bwtozfh1,natchild no. 1: Birthweight in ounces,1.7535
n_bwtkfh1,natchild no. 1: Birthweight kilograms,0.4877
n_bwtg5fh1,natchild no. 1: Birthweight: more than 5.5lbs (2.5kg),0.2284
n_pregcesfh1,natchild no. 1: Cesarean delivery,2.4809
n_nbclmprbfh1,natchild no. 1: Problems calming child,0.1889
n_nbfussfh1,natchild no. 1: Amount of fussing or crying,0.1889
n_nbsleepfh1,natchild no. 1: Time for child to settle into sleep,0.1889
n_nbwakesfh1,natchild no. 1: Number of times child wakes at night,0.1889
n_nbrefeatfh1,natchild no. 1: Refuses to eat statement,0.1889
n_nbnoappfh1,natchild no. 1: No appetite statement,0.1889
n_reltopwcbfh1,natchild no. 1: Relationship to child's mother/father,0.9191
n_lchlvfh2,natchild no. 2: Child resident - biological,10.9188
n_lchnofh2,natchild no. 2: PNO of resident biological child,4.6348
n_lchchkfh2,natchild no. 2: Date of birth check - resident biological child,4.1922
n_lchyd4fh2,natchild no. 2: Year biological child died,0.1635
n_lchsxfh2,"natchild no. 2: Sex of non-resident, deceased or stillborn biological child, or",6.642
n_lchdoby2,natchild no. 2: Year of birth of non-resident or deceased biological child or bi,6.2389
n_lbchhgmis2,natchild no. 2: Child's other parent lives in household,0.3834
n_lchalfh2,natchild no. 2: Child age last lived with resp,5.9034
n_bwtxpfh2,natchild no. 2: Child born when expected,1.8071
n_bwtelfh2,natchild no. 2: Child born early or late,0.6682
n_bwtwkfh2,natchild no. 2: Weeks early or late,0.6625
n_bwtfh2,natchild no. 2: Birthweight,1.6323
n_bwtlbfh2,natchild no. 2: Birthweight in pounds,1.3419
n_bwtozfh2,natchild no. 2: Birthweight in ounces,1.3335
n_bwtkfh2,natchild no. 2: Birthweight kilograms,0.2876
n_bwtg5fh2,natchild no. 2: Birthweight: more than 5.5lbs (2.5kg),0.1607
n_pregcesfh2,natchild no. 2: Cesarean delivery,1.8043
n_nbclmprbfh2,natchild no. 2: Problems calming child,0.1212
n_nbfussfh2,natchild no. 2: Amount of fussing or crying,0.1184
n_nbsleepfh2,natchild no. 2: Time for child to settle into sleep,0.1184
n_nbwakesfh2,natchild no. 2: Number of times child wakes at night,0.1212
n_nbrefeatfh2,natchild no. 2: Refuses to eat statement,0.1184
n_nbnoappfh2,natchild no. 2: No appetite statement,0.1184
n_reltopwcbfh2,natchild no. 2: Relationship to child's mother/father,0.5949
n_lchlvfh3,natchild no. 3: Child resident - biological,4.0174
n_lchnofh3,natchild no. 3: PNO of resident biological child,1.5534
n_lchchkfh3,natchild no. 3: Date of birth check - resident biological child,1.4181
n_lchyd4fh3,natchild no. 3: Year biological child died,0.0677
n_lchsxfh3,"natchild no. 3: Sex of non-resident, deceased or stillborn biological child, or",2.5514
n_lchdoby3,natchild no. 3: Year of birth of non-resident or deceased biological child or bi,2.385
n_lbchhgmis3,natchild no. 3: Child's other parent lives in household,0.1156
n_lchalfh3,natchild no. 3: Child age last lived with resp,2.2779
n_bwtxpfh3,natchild no. 3: Child born when expected,0.5554
n_bwtelfh3,natchild no. 3: Child born early or late,0.1861
n_bwtwkfh3,natchild no. 3: Weeks early or late,0.1832
n_bwtfh3,natchild no. 3: Birthweight,0.5018
n_bwtlbfh3,natchild no. 3: Birthweight in pounds,0.4172
n_bwtozfh3,natchild no. 3: Birthweight in ounces,0.4116
n_bwtkfh3,natchild no. 3: Birthweight kilograms,0.0818
n_bwtg5fh3,natchild no. 3: Birthweight: more than 5.5lbs (2.5kg),0.062
n_pregcesfh3,natchild no. 3: Cesarean delivery,0.5638
n_nbclmprbfh3,natchild no. 3: Problems calming child,0.0169
n_nbfussfh3,natchild no. 3: Amount of fussing or crying,0.0169
n_nbsleepfh3,natchild no. 3: Time for child to settle into sleep,0.0169
n_nbwakesfh3,natchild no. 3: Number of times child wakes at night,0.0169
n_nbrefeatfh3,natchild no. 3: Refuses to eat statement,0.0169
n_nbnoappfh3,natchild no. 3: No appetite statement,0.0169
n_reltopwcbfh3,natchild no. 3: Relationship to child's mother/father,0.203
n_lchlvfh4,natchild no. 4: Child resident - biological,1.3194
n_lchnofh4,natchild no. 4: PNO of resident biological child,0.5554
